ticker,title,date,label
AMZN,Brazil grants Vale license for Amazon iron ore mine rail branch ,2016-09-16,0
AMZN,U.S. tax avoidance clampdown a potential headache for Apple ,2016-09-16,0
AMZN,UK's Waitrose cuts new store plans to invest in food-to-go ,2016-09-15,0
AMZN,UPDATE 2-UK's Waitrose cuts new store plans to invest in food-to-go ,2016-09-15,0
AMZN,Amazon launches voice-powered Echo speakers in Britain and Germany ,2016-09-14,1
AMZN,Amazon launches voice-powered Echo speakers in Britain and Germany ,2016-09-14,1
AMZN,BRIEF-Twitter launches new app for Apple tv  Amazon Fire tv  Xbox ,2016-09-14,1
AMZN,BRIEF- Alexa and Amazon Echo now available in UK and Germany ,2016-09-14,1
AMZN,UPDATE 2-Short-seller Chanos calls Tesla-SolarCity merger 'crazy' -CNBC conference ,2016-09-13,1
AMZN,RPT-UK grocer Morrisons on cusp of quiet revolution  but doubts remain ,2016-09-13,1
AMZN,Amazon and Pandora set to launch new music streaming services: NY Times ,2016-09-12,0
AMZN,French first-helf online retail sales rose 13 pct ,2016-09-12,0
AMZN,Amazon and Pandora set to launch new music streaming services -NY Times ,2016-09-12,0
AMZN,BRIEF-Amazon.com elects Daniel Huttenlocher as a director of company ,2016-09-08,0
AMZN,BRIEF-Amazon expands AmazonFresh's London coverage ,2016-09-08,0
AMZN,U.S. FCC chief to unveil revised plan to eliminate cable boxes ,2016-09-07,0
AMZN,The trouble with value is the trouble with agents: James Saft ,2016-09-07,0
AMZN,SAFT ON WEALTH-The trouble with value is the trouble with agents: James Saft ,2016-09-07,0
AMZN,Microsoft offers wide range of cloud services from UK datacenters ,2016-09-07,0
AMZN,CORRECTED-Microsoft offers wide range of cloud services from UK datacentres ,2016-09-07,0
AMZN,LG Electronics says to partner with Amazon on smart homes ,2016-09-02,1
AMZN,EU's Vestager warns others  says Apple could cut bill ,2016-09-02,1
AMZN,LG Elec says to partner with Amazon on smart homes ,2016-09-02,1
AMZN,BRIEF-Wells Fargo says promotion for Prime Student members with Amazon has ended ,2016-08-31,1
AMZN,BRIEF-Amazon and Wells Fargo end student loan partnership - bloomberg ,2016-08-31,1
AMZN,Amazon Dash one-button device arrives in Britain ,2016-08-31,1
AMZN,BRIEF-Amazon Restaurants launches free one-hour delivery on Prime Now in Houston ,2016-08-31,1
AMZN,RPT-U.S. slams EU  but Apple tax demand first issued in Washington ,2016-08-31,1
AMZN,Amazon Dash one-button device arrives in Britain ,2016-08-31,1
AMZN,EU hits Apple with $14.5 billion Irish tax demand ,2016-08-31,1
AMZN,UPDATE 7-EU hits Apple with 13 billion euro Irish tax demand ,2016-08-31,1
AMZN,Brazil's lack of secure property rights stoking conflict  deterring investment: report ,2016-08-30,0
AMZN,Brazil's lack of secure property rights stoking conflict  deterring investment - report ,2016-08-30,0
AMZN,BRIEF-Google is close to winning Paypal's cloud business  beating out Amazon & Microsoft - CNBC ,2016-08-30,0
AMZN,BRIEF-Amazon to open fulfillment center in Monee ,2016-08-29,0
AMZN,TUI orders two new cruise ships for expeditions segment ,2016-08-26,1
AMZN,German stocks - Factors to watch on August 26 ,2016-08-26,1
AMZN,2nd Circuit reinstates suit over Amazon diet-drug sales ,2016-08-25,1
AMZN,Amazon launches Amazon Vehicles to help car buyers ,2016-08-25,1
AMZN,Amazon launches Amazon Vehicles to help car buyers ,2016-08-25,1
AMZN,UPDATE 2-RTL revenues slide as FremantleMedia disappoints ,2016-08-25,1
AMZN,Amazon working on music subscription service for $5 a month: Recode ,2016-08-23,0
AMZN,CORRECTED-Amazon working on music subscription service for $5 a month -Recode ,2016-08-23,0
AMZN,BRIEF-Hyundai Motor America announces limited-time  first-to-market on-demand vehicle test drive program ,2016-08-19,0
AMZN,Amazon steps up British investment with Tilbury distribution center ,2016-08-18,0
AMZN,Amazon steps up British investment with Tilbury distribution centre ,2016-08-18,0
AMZN,BRIEF-Amazon will create more than 1 500 permanent jobs next year at a new fulfilment centre in Tilbury in Essex- Sky News ,2016-08-18,0
AMZN,BRIEF-Tiger Global Management ups stake in Amazon  cuts in Square ,2016-08-15,0
AMZN,Amazon's new UK distribution center to create 500 jobs in 2017 ,2016-08-12,0
AMZN,Amazon's new UK distribution centre to create 500 jobs in 2017 ,2016-08-12,0
AMZN,BRIEF-Atlas Air commences air transport service for Amazon ,2016-08-11,0
AMZN,UPDATE 2-Zalando says UK market remains attractive after Brexit vote ,2016-08-11,0
AMZN,UPDATE 1-China's JD.com revenue meets expectations as slowdown set to continue ,2016-08-10,0
AMZN,UPDATE 2-Amazon Japan raided on suspicion of antitrust practices -Nikkei ,2016-08-08,1
AMZN,BRIEF-Amazon.com has added 'Britannia' to its lineup of Amazon Original Series in US and Sky Original Dramas in UK ,2016-08-03,0
AMZN,UPDATE 4-Wal-Mart in talks to buy online retailer Jet.com -report ,2016-08-03,0
AMZN,Alphabet and Amazon wind up stellar quarter for big tech ,2016-07-29,1
AMZN,REFILE-US STOCKS-Tech shares and flaccid GDP growth push S&P 500 to record ,2016-07-29,1
AMZN,US STOCKS-Tech stocks power Wall St recovery  S&P hits new high ,2016-07-29,1
AMZN,US STOCKS-Wall St little changed; tech gains offset energy losses ,2016-07-29,1
AMZN,Bezos passes Buffett  becomes third-richest person: Forbes ,2016-07-29,1
AMZN,Amazon tops Wall Street targets  lifted by cloud revenue ,2016-07-28,1
AMZN,UPDATE 3-Amazon tops Wall Street targets  lifted by cloud revenue ,2016-07-28,1
AMZN,U.S. stocks rebound  yen weakens on BOJ stimulus report ,2016-07-28,1
AMZN,BRIEF-Amazon.com posts Q2 earnings $1.78/shr ,2016-07-28,1
AMZN,Bezos passes Buffett  becomes third-richest person -Forbes ,2016-07-28,1
AMZN,US STOCKS-Wall St edges up; Alphabet and Amazon rise after the bell ,2016-07-28,1
AMZN,BRIEF-Amazon says plans for a more than 800 000-square-foot fulfillment center in Florida ,2016-07-27,1
AMZN,BRIEF-Amazon plans for new fulfillment center in Illinois ,2016-07-26,1
AMZN,Amazon launches Prime loyalty program in India ,2016-07-26,1
AMZN,Amazon launches Prime loyalty program in India ,2016-07-26,1
AMZN,BlackBerry unveils second  cheaper  Android device ,2016-07-26,1
AMZN,UPDATE 2-BlackBerry unveils second  cheaper  Android device ,2016-07-26,1
AMZN,Amazon gets permission from UK to explore drone deliveries ,2016-07-26,1
AMZN,India's Flipkart buys Rocket Internet-backed online fashion store for $70 mln ,2016-07-26,1
AMZN,BRIEF-Amazon  UK government partner on using small drones ,2016-07-25,1
AMZN,Sweden's Kinnevik says Zalando can withstand Amazon threat ,2016-07-22,0
AMZN,Sweden's Kinnevik says Zalando can withstand Amazon threat ,2016-07-22,0
AMZN,Amazon enters student loan business in partnership with Wells Fargo ,2016-07-21,1
AMZN,UPDATE 2-Liberty Media CEO made offer for Pandora in recent months - WSJ ,2016-07-21,1
AMZN,UPDATE 2-Amazon enters student loan business in partnership with Wells Fargo ,2016-07-21,1
AMZN,Amazon enters student loan business in partnership with Wells Fargo ,2016-07-21,1
AMZN,BRIEF-Amazon.com announces lineup for its 2016 comedy pilot season ,2016-07-21,1
AMZN,BRIEF-Amazon.Com Inc - Kindle announces launch of singles classics ,2016-07-19,1
AMZN,BRIEF-Amazon announces tenth California fulfillment center in Sacramento ,2016-07-15,1
AMZN,Britain's Sainsbury's trials similar concept to Amazon's Prime Now ,2016-07-15,1
AMZN,Amazon's Prime Day shoppers encounter checkout snafus ,2016-07-12,0
AMZN,UPDATE 4-Amazon's Prime Day shoppers encounter checkout snafus ,2016-07-12,0
AMZN,U.S. fund managers on hunt for companies that won't be 'Amazon'ed' away ,2016-07-12,0
AMZN,U.S. fund managers on hunt for companies that won't be 'Amazon'ed' away ,2016-07-12,0
AMZN,Amazon customers facing difficulty with checkout on Prime Day ,2016-07-12,0
AMZN,Factbox: Tracking Brexit - how referendum shock is affecting UK economy ,2016-07-12,0
AMZN,BRIEF-Amazon to open new fulfillment center in Kansas City ,2016-07-11,1
AMZN,Wal-Mart offers 'free shipping with no minimum' to tackle Amazon's Prime Day ,2016-07-11,1
AMZN,Italy - Factors to watch on July 11 ,2016-07-11,1
AMZN,Wal-Mart offers 'free shipping with no minimum' to tackle Amazon's Prime Day ,2016-07-11,1
AMZN,Dividend-focused fund managers find more appeal in U.S. consumer stocks ,2016-07-07,1
AMZN,Amazon UK says no Brexit hit to sales so far ,2016-07-06,0
AMZN,UPDATE 1-Amazon UK says no Brexit hit to sales so far ,2016-07-06,0
AMZN,Visa  MasterCard $7.25 billion settlement with retailers is thrown out ,2016-06-30,1
AMZN,Visa  MasterCard $7.25 bln settlement with retailers is thrown out ,2016-06-30,1
AMZN,UPDATE 5-Visa  MasterCard $7.25 bln settlement with retailers is thrown out ,2016-06-30,1
AMZN,Amazon biodiversity at risk despite Brazil's forest protection law - study ,2016-06-29,1
AMZN,Landing with a bump? Germany's Rocket falls back to earth ,2016-06-29,1
AMZN,REFILE-INSIGHT-Landing with a bump? Germany's Rocket falls back to earth ,2016-06-29,1
AMZN,BRIEF-Mondadori says Amazon  Harpercollins interested in buying Bompiani ,2016-06-29,1
AMZN,Peru state energy company reports Amazon oil spill ,2016-06-25,0
AMZN,Behind those Amazon Prime boxes  a bull market in warehouses ,2016-06-23,0
AMZN,Barnes & Noble looks to new products  marketing to revive sales ,2016-06-22,1
AMZN,UPDATE 2-Barnes & Noble looks to new products  marketing to revive sales ,2016-06-22,1
AMZN,FAA proposes two new fines against Amazon.com over hazardous shipments ,2016-06-22,1
AMZN,FAA proposes two new fines against Amazon.com over hazardous shipments ,2016-06-22,1
AMZN,BRIEF-Amazon.com introduces new kindle for $79.99 ,2016-06-22,1
AMZN,BRIEF-Amazon announces plans for expansion in Georgia ,2016-06-22,1
AMZN,Spotify monthly active user base reaches 100 million ,2016-06-20,1
AMZN,Spotify monthly active user base reaches 100 million ,2016-06-20,1
AMZN,U.S. cable industry proposes allowing consumers to scrap set-top boxes ,2016-06-17,1
AMZN,BRIEF-athenahealth appoints Tom Szkutak to its board of directors ,2016-06-15,0
AMZN,FAA proposes fining Amazon $350 000 for hazardous package ,2016-06-13,1
AMZN,UPDATE 3-U.S. FAA proposes fining Amazon $350 000 for hazardous package ,2016-06-13,1
AMZN,U.S. FAA proposes fining Amazon $350 000 for hazardous package ,2016-06-13,1
AMZN,Exclusive: Amazon is preparing to launch streaming music service - sources ,2016-06-10,0
AMZN,AmazonFresh cranks up pressure on British supermarkets ,2016-06-09,0
AMZN,BRIEF-Amazon to open office in Minneapolis and create 100 jobs ,2016-06-09,0
AMZN,Amazon launches AmazonFresh food service in parts of London ,2016-06-09,0
AMZN,Talent shortage stymies Indonesia's tech scene ,2016-06-08,0
AMZN,BRIEF-Amazon Restaurants launches one-hour delivery on Prime Now in Miami ,2016-06-07,1
AMZN,Viacom investors look beyond Dauman  betting on suitors ,2016-06-07,1
AMZN,DEALTALK-Viacom investors look beyond Dauman  betting on suitors ,2016-06-07,1
AMZN,UPDATE 2-Tiger Global climbs in May  other funds post gains as well ,2016-06-03,0
AMZN,BRIEF-Amazon to open two fulfillment centers and create 1 000 full-time jobs ,2016-06-02,0
AMZN,"BRIEF-Amazon CEO says a billionaire should not be able to fund lawsuit to ""kill Gawker""-Recode conf ",2016-06-01,0
AMZN,'Transparent' Renewed for Season 4 by Amazon ,2016-05-31,0
AMZN,Rocket Internet's sales growth slows as seeks to stem losses ,2016-05-31,0
AMZN,UPDATE 3-Rocket Internet's sales growth slows as seeks to stem losses ,2016-05-31,0
AMZN,REFILE-India's Tata Group enters ecommerce market with apparel and electronics website ,2016-05-27,1
AMZN,Amazon to deliver fresh food in Berlin soon: Manager Magazin ,2016-05-26,1
AMZN,Amazon to deliver fresh food in Berlin soon - Manager Magazin ,2016-05-26,1
AMZN,UPDATE 1-Britain's Debenhams names Amazon's Bucher as new CEO ,2016-05-26,1
AMZN,BRIEF-Amazon to launch fulfillment centers in Tracy and Eastvale ,2016-05-25,0
AMZN,EU seeks to make it easier to buy online from other countries ,2016-05-25,0
AMZN,UPDATE 2-EU seeks to make it easier to buy online from other countries ,2016-05-25,0
AMZN,RPT-Smucker takes on supermarkets with bold coffee price cut ,2016-05-25,0
AMZN,EU seeks to make buying online abroad easier  postage cheaper ,2016-05-25,0
AMZN,BRIEF-Amazon to open second fulfillment center in Joliet ,2016-05-25,0
AMZN,Smucker takes on supermarkets with bold coffee price cut ,2016-05-25,0
AMZN,Smucker takes on supermarkets with bold coffee price cut ,2016-05-25,0
AMZN,Exclusive: EU aims to rule on Amazon's Luxembourg tax deal by July - sources ,2016-05-19,1
AMZN,UPDATE 2-Royal Mail turnaround proving expensive in tough UK market ,2016-05-19,1
AMZN,BRIEF-Amazon CEO Bezos says AWS has more than one mln customers - CNBC ,2016-05-17,1
AMZN,UPDATE 6-Warren Buffett's Berkshire takes $1 bln bite of Apple ,2016-05-17,1
AMZN,BRIEF-Tiger Global Management cuts share stake in Amazon  ups in Charter Communications ,2016-05-16,0
AMZN,BRIEF-Omega Advisors dissolves share stake in Amazon  Citigroup ,2016-05-16,0
AMZN,Amazon to launch new private labels in coming weeks: WSJ ,2016-05-16,0
AMZN,UPDATE 1-Amazon to launch new private labels in coming weeks - WSJ ,2016-05-16,0
AMZN,URGENT-Amazon to launch new private- labels in coming weeks-WSJ ,2016-05-15,1
AMZN,BRIEF-Amazon to roll out private-label products in coming weeks- CNBC ,2016-05-15,1
AMZN,New Brazil ag minister seen friendly to business  maybe not to Amazon ,2016-05-13,1
AMZN,BRIEF-Sprint says is including 12-month Amazon Prime membership with Amazon Better Choice XXL plan ,2016-05-13,1
AMZN,BRIEF-Amazon.com introduces Handmade At Amazon ,2016-05-12,0
AMZN,UPDATE 2-Wal-Mart cuts delivery time for pilot shipping plan ,2016-05-12,0
AMZN,GLOBAL MARKETS-Asian stocks tread water on wary outlook; bonds firm ,2016-05-11,0
AMZN,Amazon takes aim at YouTube with new video service ,2016-05-10,0
AMZN,US STOCKS SNAPSHOT-S&P 500 has best day in 2 months; Amazon a boost ,2016-05-10,0
AMZN,US STOCKS-Amazon puts Wall St on track for best day in a month ,2016-05-10,0
AMZN,US STOCKS-Wall St rallies  led by financials  energy stocks and Amazon ,2016-05-10,0
AMZN,UPDATE 2-Amazon takes aim at YouTube with new video service ,2016-05-10,0
AMZN,BRIEF-Atlas Air Worldwide announces agreement with Amazon ,2016-05-05,1
AMZN,BRIEF-Morrisons says has made first deliveries to Amazon ,2016-05-05,1
AMZN,Slower growth dominates picks at hedge fund conference ,2016-05-05,1
AMZN,Amazon's business marketplace hits $1 billion in sales ,2016-05-04,1
AMZN,Amazon bolsters voice based-platform Alexa with investment in TrackR ,2016-05-02,0
AMZN,Amazon's profit and revenue surge sweeps away doubts ,2016-04-29,1
AMZN,Amazon profit crushes estimates as cloud-service revenue soars ,2016-04-29,1
AMZN,COLUMN-Amazon  the FTC and the dark art of corporate secrecy in court: Frankel ,2016-04-28,1
AMZN,Online retail giant Amazon's quarterly revenue surges 28 pct ,2016-04-28,1
AMZN,Amazon found liable for charges incurred by kids using apps ,2016-04-27,0
AMZN,Amazon found liable for charges incurred by kids using apps ,2016-04-27,0
AMZN,UPDATE 2-Amazon found liable for charges incurred by kids using apps ,2016-04-27,0
AMZN,Amazon names Doug Gurr UK country manager ,2016-04-27,0
AMZN,Amazon names Doug Gurr UK country manager ,2016-04-27,0
AMZN,Turner to launch streaming video service for film buffs ,2016-04-26,0
AMZN,In Asia  Netflix trips on regulation  content  and competition ,2016-04-22,1
AMZN,Amazon launches Fire tablet in three new colors with higher storage ,2016-04-21,0
AMZN,Amazon launches Fire tablet in 3 new colors with higher storage ,2016-04-21,0
AMZN,Amazon launches new slimmer Kindle e-reader ,2016-04-13,1
AMZN,Amazon launches new slimmer Kindle e-reader ,2016-04-13,1
AMZN,RPT-COLUMN-Cheap oil is blunting drive for fuel efficiency: Kemp ,2016-04-13,1
AMZN,BRIEF-Amazon.com says Jeff Wilke appointed as CEO of worldwide consumer and Andy Jassy appointed as CEO of Amazon web services- blog post ,2016-04-08,0
AMZN,Robots set to aid postal workers with deliveries in Germany ,2016-04-07,0
AMZN,Amazon to sell new Kindle with rechargeable protective case: WSJ ,2016-04-06,0
AMZN,UPDATE 1-Hedge fund Tiger Global down 21 pct; Viking off 8 pct ,2016-04-06,0
AMZN,Amazon chief Bezos defends corporate culture in letter to shareholders ,2016-04-06,0
AMZN,Daimler confirms HERE in talks with Amazon  Microsoft ,2016-04-06,0
AMZN,Daimler confirms HERE in talks with Amazon  Microsoft ,2016-04-06,0
AMZN,Amazon chief Bezos defends corporate culture in letter to shareholders ,2016-04-06,0
AMZN,UPDATE 1-Amazon to sell new Kindle with rechargeable protective case - WSJ ,2016-04-05,1
AMZN,Amazon to sell new Kindle with rechargeable protective case - WSJ ,2016-04-05,1
AMZN,BRIEF-Amazon to release new kindle with rechargeable protective case next week company also developing solar-charged kindle case - CNBC  citing DJ ,2016-04-05,1
AMZN,BRIEF-Amazon.com CEO's 2015 total compensation was $1.7 mln  unchanged from 2014 - SEC Filing ,2016-04-05,1
AMZN,Amazon CEO says latest Kindle version is ready ,2016-04-04,0
AMZN,Amazon CEO says latest Kindle version is ready ,2016-04-04,0
AMZN,BRIEF-Amazon plans to expand Prime Now fast delivery - Bloomberg ,2016-04-02,0
AMZN,UPDATE 1-Amazon  Microsoft look for big data role in self-driving cars ,2016-04-01,0
AMZN,Amazon in talks to buy stake in mapping company HERE -sources ,2016-03-31,1
AMZN,Otto sales boosted by strong e-commerce in Germany ,2016-03-31,1
AMZN,Amazon agrees to pay fine for wage law violation by contractor ,2016-03-29,1
AMZN,Amazon agrees to pay fine for wage law violation by contractor ,2016-03-29,1
AMZN,Amazon agrees to pay fine for wage law violation by contractor ,2016-03-29,1
AMZN,Amazon plans two-hour delivery in Berlin -Welt ,2016-03-26,0
AMZN,Amazon plans two-hour delivery in Berlin -Welt ,2016-03-26,0
AMZN,Amazon says its female workers paid equally as men ,2016-03-23,0
AMZN,UPDATE 2-Amazon says its female workers paid equally as men ,2016-03-23,0
AMZN,Amazon.com says review finds women get equal pay at company ,2016-03-23,0
AMZN,Amazon exec weighs in on proposed Staples-Office Depot merger ,2016-03-22,0
AMZN,Amazon exec weighs in on proposed Staples-Office Depot merger ,2016-03-22,0
AMZN,Amazon exec weighs in on proposed Staples-Office Depot merger ,2016-03-22,0
AMZN,Amazon sues veteran exec hired by Target ,2016-03-22,0
AMZN,Amazon sues former employee over new job at Target ,2016-03-22,0
AMZN,UPDATE 1-Amazon sues veteran exec hired by Target ,2016-03-22,0
AMZN,Amazon sues former employee over new job at Target ,2016-03-22,0
AMZN,India's BigBasket raises $150 mln in funding led by Abraaj Group ,2016-03-22,0
AMZN,Staples' merger with Office Depot hangs in balance at court hearing ,2016-03-21,0
AMZN,Amazon says some warrants in Air Transport Services exercisable by July 8 ,2016-03-21,0
AMZN,CORRECTED-Amazon says some warrants in Air Transport Services exercisable by July 8 (March 18) ,2016-03-21,0
AMZN,SEC says Amazon should allow shareholder vote on gender pay ,2016-03-18,1
AMZN,U.S. SEC says Amazon should allow shareholder vote on gender pay ,2016-03-17,0
AMZN,BRIEF-Fitbit and Amazon bring voice-enabled features to Alexa ,2016-03-17,0
AMZN,Amazon Web Services says over 1 000 databases moved to cloud since Jan. 1 ,2016-03-15,1
AMZN,Deals of the day- Mergers and acquisitions ,2016-03-15,1
AMZN,Amazon being probed for alleged tax evasion in Italy: Bloomberg ,2016-03-15,1
AMZN,Amazon being probed for alleged tax evasion in Italy-Bloomberg ,2016-03-15,1
AMZN,UPDATE 1-Ocado expects to conclude Morrisons deal this year ,2016-03-15,1
AMZN,REFILE-COLUMN-Invest and chill: Why millennials are such cool investors ,2016-03-10,1
AMZN,Amazon to start air delivery network with leasing deal ,2016-03-09,1
AMZN,UPDATE 3-Amazon to start air delivery network with leasing deal ,2016-03-09,1
AMZN,Amazon to lease 20 Boeing aircraft for cargo delivery ,2016-03-09,1
AMZN,UPDATE 2-Deutsche Post plays down hit to DHL from Amazon's own deliveries ,2016-03-09,1
AMZN,BRIEF-Deutsche Post not worried about Amazon foray into delivery ,2016-03-09,1
AMZN,Amazon tribe in Peru frees hostages after negotiations ,2016-03-09,1
AMZN,Amazon tribe in Peru frees hostages after negotiations ,2016-03-09,1
AMZN,Amazon to restore encryption to Fire tablets after complaints ,2016-03-08,1
AMZN,Amazon to restore encryption to Fire tablets after complaints ,2016-03-05,0
AMZN,U.S. tech companies unite behind Apple ahead of iPhone encryption ruling ,2016-03-04,0
AMZN,UPDATE 2-Amazon drops encryption feature in Fire tablet software ,2016-03-04,0
AMZN,Amazon drops encryption feature in Fire tablet software ,2016-03-03,0
AMZN,Amazon drops support for on-device encryption on some Fire tablets ,2016-03-03,0
AMZN,Amazon to attack UK grocery market with Morrisons deal ,2016-02-29,1
AMZN,UPDATE 4-Amazon to attack UK grocery market with Morrisons deal ,2016-02-29,1
AMZN,Britain's FTSE recovers as China measures boost miners ,2016-02-29,1
AMZN,European shares retreat as G20 fails to strike new measures ,2016-02-29,1
AMZN,European shares retreat as G20 fails to strike new measures ,2016-02-29,1
AMZN,European Factors to Watch-Shares on track for third straight month of losses ,2016-02-29,1
AMZN,Amazon enters Britain's fresh food market with Morrisons deal ,2016-02-29,1
AMZN,Amazon to support Apple on fight over unlocking iPhone ,2016-02-26,0
AMZN,Amazon to support Apple on fight over unlocking iPhone ,2016-02-26,0
AMZN,Sears CEO cites U.S. minimum wage hikes  tax rules as burdens ,2016-02-25,0
AMZN,Sears CEO cites U.S. minimum wage hikes  tax rules as burdens ,2016-02-25,0
AMZN,Colorado can enforce its 'Amazon tax' law: U.S. appeals court ,2016-02-22,0
AMZN,Colorado can enforce its 'Amazon tax' law -U.S. appeals court ,2016-02-22,0
AMZN,UPDATE 1-Colorado can enforce its 'Amazon tax' law -U.S. appeals court ,2016-02-22,0
AMZN,Amazon to open parcel locker network across Europe ,2016-02-19,1
AMZN,Amazon to open parcel locker network across Europe ,2016-02-19,1
AMZN,Exclusive: Amazon expanding deliveries by its 'on-demand' drivers ,2016-02-18,1
AMZN,Amazon.com to open new fulfillment center in UK ,2016-02-18,1
AMZN,Amazon.com to open new fulfillment centre in UK ,2016-02-18,1
AMZN,Amazon acquires Indian payments processor Emvantage ,2016-02-16,1
AMZN,Amazon acquires Indian payments processor Emvantage ,2016-02-16,1
AMZN,Amazon acquires Indian payments processor Emvantage ,2016-02-16,1
AMZN,Amazon acquires Italy-based software firm ,2016-02-12,1
AMZN,Amazon acquires Italy-based software firm ,2016-02-12,1
AMZN,Top Amazon executive to take two-year post with Italian prime minister ,2016-02-10,0
AMZN,Top Amazon executive to take 2-year post with Italian prime minister ,2016-02-10,0
AMZN,Amazon expands logistics reach in China ,2016-02-10,0
AMZN,Amazon expands logistics reach in China ,2016-02-09,1
AMZN,CORRECTED-Fund managers ditch 2015 winners and move toward safety ,2016-02-09,1
AMZN,CORRECTED-Fund managers ditch 2015 winners and move toward safety ,2016-02-09,1
AMZN,LinkedIn sheds $11 billion in value on stock's worst day since debut ,2016-02-05,1
AMZN,CORRECTED-UPDATE 3-LinkedIn shares dive more than 40 pct  $11 bln wiped out ,2016-02-05,1
AMZN,US STOCKS-Technology stocks fall  lead losses on Wall St ,2016-02-05,1
AMZN,Tiger Global still likes Internet names  gets pointers from Jeter ,2016-02-05,1
AMZN,Tiger Global still likes Internet names  gets pointers from Jeter ,2016-02-05,1
AMZN,LinkedIn set to lose $8 bln in market value after weak forecast ,2016-02-05,1
AMZN,Amazon renews credit card deal with JPMorgan ,2016-02-04,0
AMZN,UPDATE 2-Amazon renews credit card deal with JPMorgan ,2016-02-04,0
AMZN,Amazon renews credit card deal with JPMorgan - WSJ ,2016-02-04,0
AMZN,Mall operator CEO backtracks on comments about Amazon bookstores ,2016-02-04,0
AMZN,UPDATE 2-Mall operator CEO backtracks on comments about Amazon bookstores ,2016-02-04,0
AMZN,General Growth Properties CEO clarifies comment on Amazon ,2016-02-03,0
AMZN,BUZZ-Ocado: another day in red as brokerages back away ,2016-02-03,0
AMZN,Amazon plans to open up to 400 bookstores  says mall operator ,2016-02-03,0
AMZN,UPDATE 2-Amazon plans to open up to 400 bookstores  says mall operator ,2016-02-03,0
AMZN,Amazon plans hundreds of physical bookstores - CNBC  citing DJ ,2016-02-02,0
AMZN,UPDATE 1-Britain's Ocado says overseas deals will come ,2016-02-02,0
AMZN,Amazon shares plunge as record profit still misses estimates ,2016-01-29,1
AMZN,Amazon shorts make money with deft timing on Thursday's wild ride ,2016-01-29,1
AMZN,Amazon shorts make money with deft timing on Thursday's wild ride ,2016-01-29,1
AMZN,Top U.S. official to meet EU antitrust team on tax ,2016-01-29,1
AMZN,Worried analysts question Amazon's logistics plans ,2016-01-29,1
AMZN,Worried analysts question Amazon's logistics plans ,2016-01-29,1
AMZN,Top U.S. official to meet EU antitrust team on tax ,2016-01-29,1
AMZN,Worried analysts question Amazon's logistics plans ,2016-01-29,1
AMZN,Worried analysts question Amazon's logistics plans ,2016-01-29,1
AMZN,UPDATE 4-Amazon shares plunge as record profit still misses estimates ,2016-01-29,1
AMZN,Amazon revenue rises 22 pct in holiday quarter ,2016-01-28,1
AMZN,EBay shares sink as strong dollar  competition hit forecast ,2016-01-28,1
AMZN,UPDATE 1-EBay shares sink as strong dollar  competition hit forecast ,2016-01-28,1
AMZN,EBay shares sink as strong dollar  competition hit forecast ,2016-01-28,1
AMZN,Amazon says Exclusives store sales top $50 million in first year ,2016-01-28,1
AMZN,Investor calls on Yahoo  Viacom to take on 'Buffett-like' partners ,2016-01-28,1
AMZN,Investor calls on Yahoo  Viacom to take on 'Buffett-like' partners ,2016-01-28,1
AMZN,CORRECTED-UPDATE 2-Google to pay $185 mln UK back taxes  critics want more ,2016-01-23,0
AMZN,Amazon steps up recruitment as it expands in Europe ,2016-01-22,0
AMZN,UPDATE 1-Freed Iranian-American reporter Rezaian headed to U.S. ,2016-01-22,0
AMZN,REUTERS AMERICA NEWS PLAN FOR FRIDAY JAN 22 ,2016-01-22,0
AMZN,Amazon steps up recruitment as it expands in Europe ,2016-01-22,0
AMZN,Britain's FTSE rebounds from lowest close in three years ,2016-01-19,0
AMZN,Britain's FTSE finds its footing as commodity firms rally ,2016-01-19,0
AMZN,Amazon expands logistics reach with move into ocean shipping ,2016-01-15,1
AMZN,UPDATE 3-Wal-Mart pulls plug on smallest stores  shuts 269 locations ,2016-01-15,1
AMZN,Amazon expands logistics reach with move into ocean shipping ,2016-01-15,1
AMZN,UPDATE 2-Amazon expands logistics reach with move into ocean shipping ,2016-01-15,1
AMZN,UPDATE 1-Amazon China approved to provide ocean freight services ,2016-01-14,0
AMZN,Brazil court suspends Amazon hydrodam license on native demands ,2016-01-14,0
AMZN,US STOCKS-Wall St sells off late  S&P 500 falls below 1 900 ,2016-01-13,1
AMZN,US STOCKS-Wall St drops  led by consumer stocks ,2016-01-13,1
AMZN,US STOCKS-Wall St rally fades as crude retreats  Amazon weighs ,2016-01-13,1
AMZN,The big fund manager mistake of 2015? Being de-FANGed ,2016-01-13,1
AMZN,The big fund manager mistake of 2015? Being de-FANGed ,2016-01-13,1
AMZN,Value investors go dumpster diving on Wall Street ,2016-01-13,1
AMZN,Value investors go dumpster diving on Wall Street ,2016-01-13,1
AMZN,Amazon to launch portable version of Echo speaker - WSJ ,2016-01-11,1
AMZN,UPDATE 1-Amazon to launch portable version of Echo speaker - WSJ ,2016-01-11,1
AMZN,France's Louis Vuitton sues counterfeit online sellers in China ,2016-01-11,1
AMZN,US STOCKS-Wall St falls sharply after China selloff ,2016-01-04,1
AMZN,US STOCKS-Apple and Amazon deliver rally on Wall Street ,2015-12-29,0
AMZN,US STOCKS-Apple and Amazon push S&P 500 over 1 percent higher ,2015-12-29,0
